claim_id,subsection_id,chapter_title,subsection_title,claim_text,cited_paper_ids,citation_ids,work_order_path,review_path,verification_status,notes
SUB008-CL006,SUB008,"4: Bypass, Cellular State, And Tumor Context","RTK, HER-family, IGF1R, And MAPK/ERK Bypass","A phase I trial of alpelisib, trastuzumab, and the HER3 antibody LJM716 in PIK3CA-mutant HER2-positive metastatic breast cancer tested a rational feedback-blockade strategy, but dose-limiting diarrhea and other overlapping toxicities constrained the regimen and the study does not prove reversal of acquired alpelisib resistance `pmid-33947692`.",pmid-33947692,SUB008-C006,artifacts/10_claim_verification/02_work_orders/SUB008.md,artifacts/10_claim_verification/03_claim_reviews/SUB008.csv,not_reviewed,Extracted from assembled review citation-bearing prose.
SUB008-CL007,SUB008,"4: Bypass, Cellular State, And Tumor Context","RTK, HER-family, IGF1R, And MAPK/ERK Bypass","Reverse-direction HER2 studies, in which p110alpha inhibition helps overcome lapatinib or trastuzumab resistance, are useful for crosstalk biology but should be labeled as HER2-therapy resistance rather than PI3Kalpha-inhibitor resistance `pmid-24249715`.",pmid-24249715,SUB008-C007,artifacts/10_claim_verification/02_work_orders/SUB008.md,artifacts/10_claim_verification/03_claim_reviews/SUB008.csv,not_reviewed,Extracted from assembled review citation-bearing prose.
SUB008-CL008,SUB008,"4: Bypass, Cellular State, And Tumor Context","RTK, HER-family, IGF1R, And MAPK/ERK Bypass","A taselisib plus fulvestrant correlative analysis proposed that subclonal multiple PIK3CA-mutant tumors may require additional RTK or non-PIK3CA pathway inputs, supporting rational combinations but also underscoring that baseline co-alteration is not the same as acquired escape after alpelisib `pmid-37101291`.",pmid-37101291,SUB008-C008,artifacts/10_claim_verification/02_work_orders/SUB008.md,artifacts/10_claim_verification/03_claim_reviews/SUB008.csv,not_reviewed,Extracted from assembled review citation-bearing prose.
SUB009-CL001,SUB009,"4: Bypass, Cellular State, And Tumor Context",Endocrine Therapy Crosstalk And Prior CDK4/6 Exposure,"In the PIK3CA-mutant cohort, the FDA approval summary reports investigator-assessed median PFS of 11.0 months with alpelisib plus fulvestrant versus 5.7 months with placebo plus fulvestrant, but this should be read as an endocrine-resistant, biomarker-selected setting rather than a clean acquired PI3Kalpha-resistance experiment `pmid-33168657`.",pmid-33168657,SUB009-C001,artifacts/10_claim_verification/02_work_orders/SUB009.md,artifacts/10_claim_verification/03_claim_reviews/SUB009.csv,not_reviewed,Extracted from assembled review citation-bearing prose.
SUB009-CL002,SUB009,"4: Bypass, Cellular State, And Tumor Context",Endocrine Therapy Crosstalk And Prior CDK4/6 Exposure,"A clinical review of SOLAR-1 similarly emphasizes that patients had prior aromatase inhibitor exposure and endocrine-resistant disease, with improved response and clinical benefit in the PIK3CA-mutant cohort `pmid-32782489`.",pmid-32782489,SUB009-C002,artifacts/10_claim_verification/02_work_orders/SUB009.md,artifacts/10_claim_verification/03_claim_reviews/SUB009.csv,not_reviewed,Extracted from assembled review citation-bearing prose.
SUB009-CL003,SUB009,"4: Bypass, Cellular State, And Tumor Context",Endocrine Therapy Crosstalk And Prior CDK4/6 Exposure,SOLAR-1 enrolled very few patients previously treated with CDK4/6 inhibitors; one commentary gives the PIK3CA-mutant prior-CDK4/6 figure as 5.9 percent and frames BYLieve as the prospective attempt to address the now-common sequence of progression after CDK4/6 inhibitor plus endocrine therapy `pmid-32817061`.,pmid-32817061,SUB009-C003,artifacts/10_claim_verification/02_work_orders/SUB009.md,artifacts/10_claim_verification/03_claim_reviews/SUB009.csv,not_reviewed,Extracted from assembled review citation-bearing prose.
SUB009-CL004,SUB009,"4: Bypass, Cellular State, And Tumor Context",Endocrine Therapy Crosstalk And Prior CDK4/6 Exposure,"Cohort C, a later-line population in which about two thirds had prior CDK4/6 inhibitor exposure, had median PFS of 5.6 months `pmid-35348782`.",pmid-35348782,SUB009-C004,artifacts/10_claim_verification/02_work_orders/SUB009.md,artifacts/10_claim_verification/03_claim_reviews/SUB009.csv,not_reviewed,Extracted from assembled review citation-bearing prose.
SUB009-CL005,SUB009,"4: Bypass, Cellular State, And Tumor Context",Endocrine Therapy Crosstalk And Prior CDK4/6 Exposure,"In the German PRAEGNANT registry, 57 patients received alpelisib plus fulvestrant and 55 had prior CDK4/6 inhibitor therapy, directly reflecting post-CDK4/6 use outside the pivotal trial population `pmid-41925922`.",pmid-41925922,SUB009-C005,artifacts/10_claim_verification/02_work_orders/SUB009.md,artifacts/10_claim_verification/03_claim_reviews/SUB009.csv,not_reviewed,Extracted from assembled review citation-bearing prose.
SUB009-CL006,SUB009,"4: Bypass, Cellular State, And Tumor Context",Endocrine Therapy Crosstalk And Prior CDK4/6 Exposure,"In an MSK retrospective cohort of 115 PIK3CA-mutant HR-positive metastatic breast cancer patients who received both everolimus and alpelisib in sequence, 71 percent had prior CDK4/6 exposure; prior CDK4/6 inhibitor use and greater treatment-line burden were associated with worse time to treatment failure, and endocrine partners differed across sequences `pmid-41620612`.",pmid-41620612,SUB009-C006,artifacts/10_claim_verification/02_work_orders/SUB009.md,artifacts/10_claim_verification/03_claim_reviews/SUB009.csv,not_reviewed,Extracted from assembled review citation-bearing prose.
SUB009-CL007,SUB009,"4: Bypass, Cellular State, And Tumor Context",Endocrine Therapy Crosstalk And Prior CDK4/6 Exposure,"A post-CDK4/6 systematic review and network meta-analysis therefore appropriately cautions that cross-trial comparisons are limited by design and eligibility differences, including whether prior CDK4/6 inhibitor or chemotherapy exposure was required or permitted; it also notes that SOLAR-1 has too little prior-CDK4/6 exposure for reliable conclusions in that setting, while BYLieve was excluded from the network meta-analysis because it was non-comparative `pmid-41079023`.",pmid-41079023,SUB009-C007,artifacts/10_claim_verification/02_work_orders/SUB009.md,artifacts/10_claim_verification/03_claim_reviews/SUB009.csv,not_reviewed,Extracted from assembled review citation-bearing prose.
SUB009-CL008,SUB009,"4: Bypass, Cellular State, And Tumor Context",Endocrine Therapy Crosstalk And Prior CDK4/6 Exposure,"A longitudinal phase I/II study of alpelisib plus an aromatase inhibitor found a 52 percent clinical benefit rate among 44 evaluable patients but identified PTEN loss-of-function mutations in 25 percent of resistant cases and expansion of ESR1 activating mutations during treatment, associated with resistance `pmid-32864625`.",pmid-32864625,SUB009-C008,artifacts/10_claim_verification/02_work_orders/SUB009.md,artifacts/10_claim_verification/03_claim_reviews/SUB009.csv,not_reviewed,Extracted from assembled review citation-bearing prose.
SUB009-CL009,SUB009,"4: Bypass, Cellular State, And Tumor Context",Endocrine Therapy Crosstalk And Prior CDK4/6 Exposure,"BYLieve subgroup reporting found no clear ESR1 interaction in Cohorts A or C, although Cohort B showed a numerical trend toward shorter PFS with ESR1 mutation, supporting the need to track endocrine partner and ESR1 status rather than treating all progression on alpelisib-endocrine therapy as PI3K escape `pmid-35348782`.",pmid-35348782,SUB009-C004,artifacts/10_claim_verification/02_work_orders/SUB009.md,artifacts/10_claim_verification/03_claim_reviews/SUB009.csv,not_reviewed,Extracted from assembled review citation-bearing prose.
SUB009-CL010,SUB009,"4: Bypass, Cellular State, And Tumor Context",Endocrine Therapy Crosstalk And Prior CDK4/6 Exposure,"Earlier alpelisib plus letrozole phase Ib data also belong in this lineage: the regimen was tolerable at 300 mg daily and active in endocrine-refractory ER-positive metastatic breast cancer, especially PIK3CA-mutant disease, but it predates routine first-line CDK4/6 sequencing `pmid-27126994`.",pmid-27126994,SUB009-C009,artifacts/10_claim_verification/02_work_orders/SUB009.md,artifacts/10_claim_verification/03_claim_reviews/SUB009.csv,not_reviewed,Extracted from assembled review citation-bearing prose.
SUB009-CL011,SUB009,"4: Bypass, Cellular State, And Tumor Context",Endocrine Therapy Crosstalk And Prior CDK4/6 Exposure,"The trial tested inavolisib with palbociclib and fulvestrant in PIK3CA-mutated, endocrine-resistant advanced breast cancer after relapse during or within 12 months of adjuvant endocrine therapy; the overall-survival report describes both PFS and OS benefit, but the regimen, line of therapy, and CDK4/6 exposure context differ from alpelisib plus fulvestrant after metastatic progression `pmid-40454641`.",pmid-40454641,SUB009-C010,artifacts/10_claim_verification/02_work_orders/SUB009.md,artifacts/10_claim_verification/03_claim_reviews/SUB009.csv,not_reviewed,Extracted from assembled review citation-bearing prose.
SUB009-CL012,SUB009,"4: Bypass, Cellular State, And Tumor Context",Endocrine Therapy Crosstalk And Prior CDK4/6 Exposure,"Biomarker reviews in this packet support the conservative bottom line: PIK3CA mutation is the established predictive biomarker for alpelisib, whereas ESR1, PTEN, AKT1, FGFR, KRAS, TP53, and longitudinal ctDNA signals remain exploratory or context-dependent for PI3K inhibitor resistance `pmid-31859350`.",pmid-31859350,SUB009-C011,artifacts/10_claim_verification/02_work_orders/SUB009.md,artifacts/10_claim_verification/03_claim_reviews/SUB009.csv,not_reviewed,Extracted from assembled review citation-bearing prose.
SUB010-CL001,SUB010,"4: Bypass, Cellular State, And Tumor Context","Heterogeneity, Clonal Selection, And Patient-Derived Evidence",The same study connected the patient observation to function by showing that inducible PTEN knockdown made sensitive breast cancer cells resistant to BYL719 and that PI3K beta blockade restored sensitivity in cell lines and PTEN-null patient-derived xenografts `pmid-25409150`.,pmid-25409150,SUB010-C001,artifacts/10_claim_verification/02_work_orders/SUB010.md,artifacts/10_claim_verification/03_claim_reviews/SUB010.csv,not_reviewed,Extracted from assembled review citation-bearing prose.
SUB010-CL002,SUB010,"4: Bypass, Cellular State, And Tumor Context","Heterogeneity, Clonal Selection, And Patient-Derived Evidence","ESR1 activating mutations also expanded in number and allele fraction during treatment, indicating that resistance to the combination can arise through escape from either the PI3Kalpha or endocrine component `pmid-32864625`.",pmid-32864625,SUB010-C002,artifacts/10_claim_verification/02_work_orders/SUB010.md,artifacts/10_claim_verification/03_claim_reviews/SUB010.csv,not_reviewed,Extracted from assembled review citation-bearing prose.
SUB010-CL003,SUB010,"4: Bypass, Cellular State, And Tumor Context","Heterogeneity, Clonal Selection, And Patient-Derived Evidence","A later cohort integrating serial liquid biopsies and rapid autopsy tissue from 39 patients resistant to orthosteric PI3Kalpha inhibitors found acquired PI3K-pathway alterations in about half of patients, including PTEN loss, AKT1 mutations, and secondary PIK3CA mutations that altered inhibitor binding, with functional modeling showing differential sensitivity to orthosteric, pan-PI3K, allosteric PI3Kalpha, and AKT-directed strategies `pmid-37916958`.",pmid-37916958,SUB010-C003,artifacts/10_claim_verification/02_work_orders/SUB010.md,artifacts/10_claim_verification/03_claim_reviews/SUB010.csv,not_reviewed,Extracted from assembled review citation-bearing prose.
SUB010-CL004,SUB010,"4: Bypass, Cellular State, And Tumor Context","Heterogeneity, Clonal Selection, And Patient-Derived Evidence","Paired BYL719 biopsies after progression showed upregulation of several functionally validated resistance genes, including PIM-family and AKT-related signals, but the study emphasized that the clinical biopsy set was small and preliminary `pmid-27604488`.",pmid-27604488,SUB010-C004,artifacts/10_claim_verification/02_work_orders/SUB010.md,artifacts/10_claim_verification/03_claim_reviews/SUB010.csv,not_reviewed,Extracted from assembled review citation-bearing prose.
SUB010-CL005,SUB010,"4: Bypass, Cellular State, And Tumor Context","Heterogeneity, Clonal Selection, And Patient-Derived Evidence","Patient-derived models add mechanistic richness: breast cancer PDX and organoid studies support roles for RTK integration, ER/PI3K crosstalk, USP10-GSK3beta-mediated PTEN inactivation, NF1 loss, and FGFR2 context, while HNSCC models implicate TAM receptors, MAPK signaling, and IGF2/IGF1R escape `pmid-28382169` `pmid-34020697` `pmid-40991650` `pmid-37044095` `pmid-41143603` `pmid-33059733` `pmid-34067117`.",pmid-28382169; pmid-33059733; pmid-34020697; pmid-34067117; pmid-37044095; pmid-40991650; pmid-41143603,SUB010-C006; SUB010-C008; SUB010-C007; SUB010-C009; SUB010-C010; SUB010-C005; SUB010-C011,artifacts/10_claim_verification/02_work_orders/SUB010.md,artifacts/10_claim_verification/03_claim_reviews/SUB010.csv,not_reviewed,Extracted from assembled review citation-bearing prose.
SUB010-CL006,SUB010,"4: Bypass, Cellular State, And Tumor Context","Heterogeneity, Clonal Selection, And Patient-Derived Evidence","PRAEGNANT ctDNA data show that liquid biopsy can reveal actionable alterations and influence treatment decisions, while the authors attribute discordance with FFPE testing to heterogeneity, timing, selection, and sensitivity differences `pmid-39839709`.",pmid-39839709,SUB010-C012,artifacts/10_claim_verification/02_work_orders/SUB010.md,artifacts/10_claim_verification/03_claim_reviews/SUB010.csv,not_reviewed,Extracted from assembled review citation-bearing prose.
SUB010-CL007,SUB010,"4: Bypass, Cellular State, And Tumor Context","Heterogeneity, Clonal Selection, And Patient-Derived Evidence",Tissue NGS series similarly highlight discordance between primary and metastatic samples and the practical need to sample metastatic disease when feasible `pmid-38473737`.,pmid-38473737,SUB010-C013,artifacts/10_claim_verification/02_work_orders/SUB010.md,artifacts/10_claim_verification/03_claim_reviews/SUB010.csv,not_reviewed,Extracted from assembled review citation-bearing prose.
SUB010-CL008,SUB010,"4: Bypass, Cellular State, And Tumor Context","Heterogeneity, Clonal Selection, And Patient-Derived Evidence","Biomarker synthesis also reinforces that longitudinal trial samples are needed because PIK3CA status is more clinically established than most proposed resistance biomarkers, whereas PTEN, RTK, AKT, and pathway-phosphorylation readouts remain assay- and context-dependent `pmid-31859350`.",pmid-31859350,SUB010-C014,artifacts/10_claim_verification/02_work_orders/SUB010.md,artifacts/10_claim_verification/03_claim_reviews/SUB010.csv,not_reviewed,Extracted from assembled review citation-bearing prose.
SUB011-CL001,SUB011,"5: Clinical Trials, Combinations, And Evidence Synthesis","Reading Successful, Failed, And Combination Trials","The same report also recorded more hyperglycemia, stomatitis or mucosal inflammation, diarrhea, ocular events, and dose interruptions with inavolisib, even though discontinuation of inavolisib for adverse events was 6.8 percent `pmid-40454641`.",pmid-40454641,SUB011-C001,artifacts/10_claim_verification/02_work_orders/SUB011.md,artifacts/10_claim_verification/03_claim_reviews/SUB011.csv,not_reviewed,Extracted from assembled review citation-bearing prose.
SUB011-CL002,SUB011,"5: Clinical Trials, Combinations, And Evidence Synthesis","Reading Successful, Failed, And Combination Trials","In the prospective PRAEGNANT real-world cohort, 57 patients with HR-positive, HER2-negative advanced breast cancer received alpelisib plus fulvestrant, 55 after prior CDK4/6 inhibitor therapy; median PFS was 5.0 months and median OS was 20.1 months, with discontinuation mainly due to tumor progression and documented hyperglycemia, rash, and diarrhea `pmid-41925922`.",pmid-41925922,SUB011-C002,artifacts/10_claim_verification/02_work_orders/SUB011.md,artifacts/10_claim_verification/03_claim_reviews/SUB011.csv,not_reviewed,Extracted from assembled review citation-bearing prose.
SUB011-CL003,SUB011,"5: Clinical Trials, Combinations, And Evidence Synthesis","Reading Successful, Failed, And Combination Trials","The study found maximum tolerated alpelisib doses for continuous and intermittent schedules, but grade 3 or higher gastrointestinal and electrolyte toxicities were frequent, and only 1 of 17 assessed patients had a partial response `pmid-33947692`.",pmid-33947692,SUB011-C003,artifacts/10_claim_verification/02_work_orders/SUB011.md,artifacts/10_claim_verification/03_claim_reviews/SUB011.csv,not_reviewed,Extracted from assembled review citation-bearing prose.
SUB011-CL004,SUB011,"5: Clinical Trials, Combinations, And Evidence Synthesis","Reading Successful, Failed, And Combination Trials","Alpelisib plus aromatase inhibitor therapy produced clinical benefit in a phase I/II HR-positive metastatic breast cancer cohort, but paired tumor and ctDNA analyses showed PTEN loss-of-function events and ESR1 expansion that could explain resistance to either the PI3Kalpha or endocrine component `pmid-32864625`.",pmid-32864625,SUB011-C004,artifacts/10_claim_verification/02_work_orders/SUB011.md,artifacts/10_claim_verification/03_claim_reviews/SUB011.csv,not_reviewed,Extracted from assembled review citation-bearing prose.
SUB011-CL005,SUB011,"5: Clinical Trials, Combinations, And Evidence Synthesis","Reading Successful, Failed, And Combination Trials","By contrast, functional-screen work with BYL719 and PIM kinases gained clinical relevance from paired biopsies, yet the authors explicitly described the biopsy analysis as preliminary because only a small number of paired treatment-naive and post-relapse samples were available `pmid-27604488`.",pmid-27604488,SUB011-C005,artifacts/10_claim_verification/02_work_orders/SUB011.md,artifacts/10_claim_verification/03_claim_reviews/SUB011.csv,not_reviewed,Extracted from assembled review citation-bearing prose.
SUB011-CL006,SUB011,"5: Clinical Trials, Combinations, And Evidence Synthesis","Reading Successful, Failed, And Combination Trials","They note that post-CDK4/6 evidence is heterogeneous across trial design, biomarker criteria, endpoints, and control arms `pmid-42351448` `pmid-33976551`; that only some PI3K inhibitor biomarker findings are established while many combination biomarkers remain exploratory `pmid-31859350`; that ER-targeted therapy may remain biologically relevant in CDK4/6-resistant preclinical models `pmid-31852484`; and that ctDNA can guide selection but does not, by itself, prove a survival benefit for every genomically directed choice `pmid-39839709`.",pmid-31852484; pmid-31859350; pmid-33976551; pmid-39839709; pmid-42351448,SUB011-C009; SUB011-C008; SUB011-C007; SUB011-C010; SUB011-C006,artifacts/10_claim_verification/02_work_orders/SUB011.md,artifacts/10_claim_verification/03_claim_reviews/SUB011.csv,not_reviewed,Extracted from assembled review citation-bearing prose.
SUB012-CL001,SUB012,"5: Clinical Trials, Combinations, And Evidence Synthesis",Biomarkers And Practical Resistance Taxonomy,"The biomarker review in this packet emphasizes that, among many proposed markers including PTEN loss, AKT signaling, insulin levels, FDG-PET response, FGFR alterations, KRAS, and TP53, only PIK3CA mutation had established predictive value for alpha-selective or beta-sparing PI3K inhibitors in the advanced breast cancer setting at the time of review, while many other signals were retrospective, exploratory, or assay-dependent `pmid-31859350`.",pmid-31859350,SUB012-C001,artifacts/10_claim_verification/02_work_orders/SUB012.md,artifacts/10_claim_verification/03_claim_reviews/SUB012.csv,not_reviewed,Extracted from assembled review citation-bearing prose.
SUB012-CL002,SUB012,"5: Clinical Trials, Combinations, And Evidence Synthesis",Biomarkers And Practical Resistance Taxonomy,"Comprehensive genomic profiling refines the eligibility layer: in a large tissue and liquid biopsy analysis, 20 percent of PIK3CA-mutant breast cancer samples carried pathogenic mutations outside the original SOLAR-1 hotspot set, and patients with those other mutations had longer real-world PFS on alpelisib plus fulvestrant than on fulvestrant alone, supporting broader mutation detection while preserving uncertainty about variant-specific benefit `pmid-36321996`.",pmid-36321996,SUB012-C002,artifacts/10_claim_verification/02_work_orders/SUB012.md,artifacts/10_claim_verification/03_claim_reviews/SUB012.csv,not_reviewed,Extracted from assembled review citation-bearing prose.
SUB012-CL003,SUB012,"5: Clinical Trials, Combinations, And Evidence Synthesis",Biomarkers And Practical Resistance Taxonomy,"Those observations support PTEN loss as a PI3Kalpha resistance marker and ESR1 as endocrine-partner escape in the same regimen, rather than treating both as equivalent PI3Kalpha biomarkers `pmid-32864625`.",pmid-32864625,SUB012-C003,artifacts/10_claim_verification/02_work_orders/SUB012.md,artifacts/10_claim_verification/03_claim_reviews/SUB012.csv,not_reviewed,Extracted from assembled review citation-bearing prose.
SUB012-CL004,SUB012,"5: Clinical Trials, Combinations, And Evidence Synthesis",Biomarkers And Practical Resistance Taxonomy,"Functional modeling further split therapeutic implications, because some PIK3CA resistance mutations were sensitive to allosteric PI3Kalpha inhibition whereas co-emergent AKT1 alterations required AKT-directed logic `pmid-37916958`.",pmid-37916958,SUB012-C004,artifacts/10_claim_verification/02_work_orders/SUB012.md,artifacts/10_claim_verification/03_claim_reviews/SUB012.csv,not_reviewed,Extracted from assembled review citation-bearing prose.
SUB012-CL005,SUB012,"5: Clinical Trials, Combinations, And Evidence Synthesis",Biomarkers And Practical Resistance Taxonomy,"Functional screens and perturbation models can nominate actionable mechanisms, such as PIM kinase upregulation maintaining downstream PI3K effector activity after BYL719, but the paired patient-biopsy support was small and preliminary `pmid-27604488`.",pmid-27604488,SUB012-C005,artifacts/10_claim_verification/02_work_orders/SUB012.md,artifacts/10_claim_verification/03_claim_reviews/SUB012.csv,not_reviewed,Extracted from assembled review citation-bearing prose.
SUB012-CL006,SUB012,"5: Clinical Trials, Combinations, And Evidence Synthesis",Biomarkers And Practical Resistance Taxonomy,"Similarly, FGFR1 overexpression in luminal MCF-7 and T47D cells conferred alpelisib resistance with sustained Akt, ERK, S6K, Rb, and ER-alpha phosphorylation, and FGFR1 knockdown or AZD4547 combinations restored sensitivity in vitro; this is strong perturbation/rescue evidence, not yet a validated clinical selection rule `pmid-40510030`.",pmid-40510030,SUB012-C006,artifacts/10_claim_verification/02_work_orders/SUB012.md,artifacts/10_claim_verification/03_claim_reviews/SUB012.csv,not_reviewed,Extracted from assembled review citation-bearing prose.
SUB012-CL007,SUB012,"5: Clinical Trials, Combinations, And Evidence Synthesis",Biomarkers And Practical Resistance Taxonomy,"Action distinguishes eligibility for alpelisib or inavolisib, switching endocrine therapy for ESR1-mutant disease, considering AKT-pathway targeting for PTEN or AKT1 alterations, testing PI3Kalpha inhibitor class switching for secondary PIK3CA mutations, and treating FGFR or other RTK markers as investigational combination hypotheses `pmid-39935426` `pmid-42351448` `pmid-42445743` `pmid-32817061`.",pmid-32817061; pmid-39935426; pmid-42351448; pmid-42445743,SUB012-C010; SUB012-C007; SUB012-C008; SUB012-C009,artifacts/10_claim_verification/02_work_orders/SUB012.md,artifacts/10_claim_verification/03_claim_reviews/SUB012.csv,not_reviewed,Extracted from assembled review citation-bearing prose.
